size,munkers_with_backtracking_time,fairxpy_many_to_many_matching_time
5.0,0.20661616325378418,0.10255122184753418
10.0,0.4705848693847656,0.06829595565795898
15.0,0.3755147457122803,0.06091594696044922
20.0,0.1941671371459961,0.07992911338806152
